id,type_real_estate,unitnumber,ward,area,region,address,property_status,price_m2,direction,balconydirection,property_legal_document,size,block,price,floornumber,apartment_type,furnishing_sell,apartment_feature,rooms,toilets,floors,house_type,living_size,width,length,land_type,property_road_condition,land_feature,property_back_condition
87811634,Căn hộ/Chung cư,C08.06,Phường 7,Quận 8,Tp Hồ Chí Minh,"Đường Trịnh Quang Nghị, Phường 7, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"28,71 triệu/m²",1,Tây,Đang chờ sổ,62 m²,C,1780000000.0,8,1,,,2 phòng,2 phòng,,,,,,,,,
88622621,Căn hộ/Chung cư,123,,Quận Bình Thạnh,,"351/31, Đường Nơ Trang Long, Quận Bình Thạnh, ",Đã bàn giao,109.756 đ/m²,5,Tây Nam,1,82 m²,B,9000000.0,6,1,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,
88792711,Căn hộ/Chung cư,,Phường 6,Quận 8,Tp Hồ Chí Minh,"996, 996 Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",Chưa bàn giao,40 triệu/m²,,,Đang chờ sổ,25 m²,,1000000000.0,,Officetel,,,1 phòng,1 phòng,,,,,,,,,
88144176,Căn hộ/Chung cư,,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"26,81 triệu/m²",Tây Bắc,Đông Nam,Đang chờ sổ,69 m²,,1850000000.0,,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,
55313897,Căn hộ/Chung cư,,Phường 16,Quận 8,Tp Hồ Chí Minh,"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",Chưa bàn giao,"27,36 triệu/m²",Đông,Tây,,72 m²,,1970000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
88969288,Căn hộ/Chung cư,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Chưa bàn giao,1 triệu/m²,,,Đã có sổ,46 m²,,46000000.0,,1,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,
88969285,Căn hộ/Chung cư,,Phường 4,Quận 5,Tp Hồ Chí Minh,"290, 290 Đường An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh",Đã bàn giao,70 triệu/m²,,,Đã có sổ,30 m²,,2100000000.0,,Chung cư,Nội thất đầy đủ,,1 phòng,1 phòng,,,,,,,,,
88969261,Căn hộ/Chung cư,,Phường Phước Long B,Quận 9,Tp Hồ Chí Minh,"số 623E, số 623E Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"24,35 triệu/m²",,,Đã có sổ,69 m²,,1680000000.0,,Chung cư,Nội thất cao cấp,Căn góc,2 phòng,2 phòng,,,,,,,,,
88969238,Căn hộ/Chung cư,,Phường 1,Quận 3,Tp Hồ Chí Minh,"Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, Tp Hồ Chí Minh",Đã bàn giao,"56,25 triệu/m²",,,Đã có sổ,40 m²,,2250000000.0,,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,
88549630,Căn hộ/Chung cư,1223B,Phường Trường Thọ,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường Số 12, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"35,91 triệu/m²",Tây Bắc,,Đã có sổ,55.52 m²,1,1975000000.0,12,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,
88549630,Căn hộ/Chung cư,1223B,Phường Trường Thọ,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường Số 12, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"35,91 triệu/m²",Tây Bắc,,Đã có sổ,55.52 m²,1,1975000000.0,12,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,
88366492,Căn hộ/Chung cư,,Phường Tân Thới Nhất,Quận 12,Tp Hồ Chí Minh,"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Chưa bàn giao,"23,48 triệu/m²",,,Giấy tờ khác,69 m²,,1620000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88372601,Căn hộ/Chung cư,,Phường 9,Quận 5,Tp Hồ Chí Minh,"Đường Hùng Vương, Phường 9, Quận 5, Tp Hồ Chí Minh",Đã bàn giao,"38,63 triệu/m²",7,7,Đã có sổ,73 m²,,2820000000.0,3,1,2,,3 phòng,2 phòng,,,,,,,,,
88725284,Căn hộ/Chung cư,,Phường Bình Trưng Đông,Quận 2,Tp Hồ Chí Minh,"KDC Bình Trưng Đông, Phường Bình Trưng Đông, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,"28,66 triệu/m²",Đông Nam,,Đã có sổ,82 m²,,2350000000.0,,Chung cư,Hoàn thiện cơ bản,Căn góc,2 phòng,2 phòng,,,,,,,,,
88969160,Căn hộ/Chung cư,,Phường 14,Quận 10,Tp Hồ Chí Minh,"7/28, 7/28 Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",Đã bàn giao,"56,76 triệu/m²",Đông,Đông,,74 m²,,4200000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
88643495,Căn hộ/Chung cư,,Phường Thảo Điền,Quận 2,Tp Hồ Chí Minh,"Đường 66, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,"42,86 triệu/m²",Tây Bắc,Đông Nam,Đã có sổ,112 m²,,4800000000.0,,Chung cư,,Căn góc,3 phòng,2 phòng,,,,,,,,,
88881404,Căn hộ/Chung cư,,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"49,42 triệu/m²",,,,86 m²,,4250000000.0,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,
88483886,Căn hộ/Chung cư,,,,,"Lô A1, Lô A1 Khu đô thị Him Lam, ",Đã bàn giao,50 triệu/m²,,,1,104 m²,,5200000000.0,,1,,,3 phòng,2 phòng,,,,,,,,,
88341795,Căn hộ/Chung cư,,Phường 16,Quận 8,Tp Hồ Chí Minh,"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"31,51 triệu/m²",Tây Bắc,Đông Nam,Đang chờ sổ,73 m²,,2300000000.0,,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,
88838003,Căn hộ/Chung cư,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Phạm hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Chưa bàn giao,"44,62 triệu/m²",,,Đang chờ sổ,65 m²,,2900000000.0,,Chung cư,Nội thất cao cấp,,2 phòng,1 phòng,,,,,,,,,
88869545,Căn hộ/Chung cư,,Phường Hòa Thạnh,Quận Tân Phú,Tp Hồ Chí Minh,"36, 36 Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"36,49 triệu/m²",,,Đã có sổ,74 m²,,2700000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88403379,Căn hộ/Chung cư,,Phường 5,Quận 8,Tp Hồ Chí Minh,"Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,30 triệu/m²,,,Đã có sổ,115 m²,A,3450000000.0,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,
88735882,Căn hộ/Chung cư,,Phường Cô Giang,Quận 1,Tp Hồ Chí Minh,"100 Đường Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh",Chưa bàn giao,"42,65 triệu/m²",,,Đang chờ sổ,68 m²,,2900000000.0,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,
88547415,Căn hộ/Chung cư,,Phường Trường Thọ,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường số 1, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"42,16 triệu/m²",,,,51 m²,,2150000000.0,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,
78473182,Căn hộ/Chung cư,,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"37,23 triệu/m²",,,Đang chờ sổ,47 m²,,1750000000.0,,Chung cư,,,1 phòng,1 phòng,,,,,,,,,
88763098,Căn hộ/Chung cư,1009,,Quận 5,,"1009b, Đường Trần Hưng Đạo, Quận 5, ",Đã bàn giao,32 triệu/m²,Nam,Tây,1,100 m²,,3200000000.0,2,1,,Căn góc,2 phòng,1 phòng,,,,,,,,,
88299949,Căn hộ/Chung cư,,Phường Hiệp Bình Phước,,,"Số 8, Số 8 Đường Gò Dưa, Phường Hiệp Bình Phước, ",Đã bàn giao,"30,47 triệu/m²",,,,64 m²,,1950000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88709166,Căn hộ/Chung cư,3,Phường An Phú,Quận 2,Tp Hồ Chí Minh,"Đường Mai Chí Thọ, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Chưa bàn giao,"54,61 triệu/m²",1,Tây,Đang chờ sổ,76 m²,4,4150000000.0,23,1,1,,2 phòng,2 phòng,,,,,,,,,
88853449,Căn hộ/Chung cư,,Xã Tân Kiên,Huyện Bình Chánh,Tp Hồ Chí Minh,"Đường Hưng Nhơn, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",Chưa bàn giao,"33,33 triệu/m²",,,Giấy tờ khác,54 m²,,1800000000.0,,1,,,2 phòng,1 phòng,,,,,,,,,
88716530,Căn hộ/Chung cư,,Phường 6,Quận 8,,"Đường Tạ Quang Bửu, Phường 6, Quận 8, ",Đã bàn giao,"39,17 triệu/m²",,,Đang chờ sổ,60 m²,,2350000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88443572,Căn hộ/Chung cư,,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"37,54 triệu/m²",Đông Bắc,Tây Nam,Đang chờ sổ,69 m²,,2590000000.0,,1,1,1,2 phòng,2 phòng,,,,,,,,,
88319999,Căn hộ/Chung cư,,Phường Tân Thới Nhất,,Tp Hồ Chí Minh,"Đường Phan Văn Hớn, Phường Tân Thới Nhất, Tp Hồ Chí Minh",Đã bàn giao,"34,26 triệu/m²",,,Đang chờ sổ,54 m²,,1850000000.0,,1,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,
88383311,Căn hộ/Chung cư,,Phường Tân Tạo,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,"28,13 triệu/m²",,,Đang chờ sổ,48 m²,,1350000000.0,,Chung cư,Nội thất đầy đủ,,2 phòng,1 phòng,,,,,,,,,
88313068,Căn hộ/Chung cư,,Phường Long Thạnh Mỹ,Quận 9,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"38,41 triệu/m²",,,,69 m²,,2650000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
84660076,Căn hộ/Chung cư,,Phường 7,Quận 8,,"đường Nguyễn Văn Linh, Phường 7, Quận 8, ",Đã bàn giao,31 triệu/m²,,,Đang chờ sổ,50 m²,,1550000000.0,,1,Hoàn thiện cơ bản,,1 phòng,1 phòng,,,,,,,,,
88878519,Căn hộ/Chung cư,,,Quận Tân Phú,,"27, 27 Đường Trịnh Đình Thảo, Quận Tân Phú, ",Đã bàn giao,50 triệu/m²,Đông Nam,Tây Bắc,1,45.2 m²,,2250000000.0,,1,Nội thất đầy đủ,,1 phòng,1 phòng,,,,,,,,,
83874353,Căn hộ/Chung cư,,Phường Thới An,Quận 12,Tp Hồ Chí Minh,"Số 34/1A, Số 34/1A  Đường Quốc Lộ 1A, Phường Thới An, Quận 12, Tp Hồ Chí Minh",Đã bàn giao,"22,79 triệu/m²",Đông,Tây,Đang chờ sổ,68 m²,,1550000000.0,,Chung cư,Bàn giao thô,,2 phòng,2 phòng,,,,,,,,,
74321674,Căn hộ/Chung cư,,Phường Hiệp Tân,Quận Tân Phú,Tp Hồ Chí Minh,"239 – 241 – 278, 239 – 241 – 278  Đường Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"42,31 triệu/m²",,,Đã có sổ,65 m²,,2750000000.0,,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,
88968429,Căn hộ/Chung cư,,,Huyện Nhà Bè,,"Đường Nguyễn Hữu Thọ, Huyện Nhà Bè, ",Đã bàn giao,"23,27 triệu/m²",,,1,110 m²,B,2560000000.0,7,1,Nội thất đầy đủ,,3 phòng,3 phòng,,,,,,,,,
87342631,Căn hộ/Chung cư,,Phường An Phú,Quận 2,Tp Hồ Chí Minh,"KĐT City Horse Đường Mai Chí Thọ, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,"45,12 triệu/m²",,,Đang chờ sổ,82 m²,,3700000000.0,,Chung cư,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,
87948724,Căn hộ/Chung cư,,Phường Tân Hưng,Quận 7,Tp Hồ Chí Minh,"Lô A1, Lô A1 Khu đô thị Him Lam, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"45,65 triệu/m²",,,Đã có sổ,69 m²,,3150000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88751167,Căn hộ/Chung cư,,Phường Thảo Điền,Quận 2,Tp Hồ Chí Minh,"Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,"64,67 triệu/m²",,,Đã có sổ,92 m²,,5950000000.0,20,Chung cư,Nội thất đầy đủ,,3 phòng,2 phòng,,,,,,,,,
88968342,Căn hộ/Chung cư,,Xã Bình Hưng,Huyện Bình Chánh,Tp Hồ Chí Minh,"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Đã bàn giao,"29,75 triệu/m²",,,Đang chờ sổ,40 m²,,1190000000.0,,Chung cư,Nội thất đầy đủ,,1 phòng,1 phòng,,,,,,,,,
88672179,Căn hộ/Chung cư,,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,"Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Chưa bàn giao,80 triệu/m²,,,,86 m²,,6880000000.0,,Chung cư,,Căn góc,2 phòng,2 phòng,,,,,,,,,
88760946,Căn hộ/Chung cư,07,Phường An Phú,Quận 2,Tp Hồ Chí Minh,"Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Tp Hồ Chí Minh",Chưa bàn giao,"59,41 triệu/m²",Đông Nam,Tây,Giấy tờ khác,101 m²,,6000000000.0,14,Chung cư,Hoàn thiện cơ bản,,3 phòng,3 phòng,,,,,,,,,
88394050,Căn hộ/Chung cư,,Phường 7,Quận 8,Tp Hồ Chí Minh,"Đường Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",Chưa bàn giao,"27,42 triệu/m²",,,Giấy tờ khác,62 m²,,1700000000.0,,Chung cư,Nội thất cao cấp,Căn góc,2 phòng,2 phòng,,,,,,,,,
88930164,Căn hộ/Chung cư,,Phường Sơn Kỳ,Quận Tân Phú,Tp Hồ Chí Minh,"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Chưa bàn giao,"59,69 triệu/m²",Đông Nam,7,,85 m²,,5074000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88664073,Căn hộ/Chung cư,,Phường Bình Trị Đông A,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Hương Lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,"27,14 triệu/m²",,,Đang chờ sổ,70 m²,,1900000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
88968185,Căn hộ/Chung cư,,Phường Tân Phú,Quận 7,Tp Hồ Chí Minh,"Đường Nguyễn Văn Linh, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"55,19 triệu/m²",Nam,Bắc,Giấy tờ khác,77 m²,,4250000000.0,,Chung cư,Nội thất đầy đủ,Căn góc,2 phòng,2 phòng,,,,,,,,,
88942973,Căn hộ/Chung cư,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"32,5 triệu/m²",,,Đã có sổ,48 m²,,1560000000.0,,1,2,,1 phòng,1 phòng,,,,,,,,,
88711008,Căn hộ/Chung cư,,Phường Bình Khánh,Quận 2,Tp Hồ Chí Minh,"Đường Mai Chí Thọ, Phường Bình Khánh, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,235.294 đ/m²,,,,51 m²,,12000000.0,,Chung cư,Nội thất đầy đủ,,1 phòng,1 phòng,,,,,,,,,
88795435,Căn hộ/Chung cư,,Phường Phú Thuận,Quận 7,Tp Hồ Chí Minh,"370, 370 Đường Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"29,57 triệu/m²",,,Đã có sổ,115 m²,,3400000000.0,,Chung cư,,Căn góc,3 phòng,2 phòng,,,,,,,,,
88932376,Căn hộ/Chung cư,,Phường Tân Phú,,,"Nguyễn Lương Bằng, phường Tân Phú, quận 7, Tp.HCM, Phường Tân Phú, ",Đã bàn giao,"63,04 triệu/m²",Nam,Đông Bắc,Đang chờ sổ,69 m²,,4350000000.0,6,1,Nội thất cao cấp,,2 phòng,2 phòng,,,,,,,,,
88675662,Căn hộ/Chung cư,,Phường Linh Tây,Quận Thủ Đức,Tp Hồ Chí Minh,"Đường Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"38,33 triệu/m²",,,,60 m²,,2300000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
88753773,Căn hộ/Chung cư,,Phường Tân Tạo A,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Quốc lộ 1A, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,"23,33 triệu/m²",,,Đã có sổ,60 m²,,1400000000.0,,1,Hoàn thiện cơ bản,1,2 phòng,1 phòng,,,,,,,,,
88311985,Căn hộ/Chung cư,,,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Sông Suối, Quận Bình Tân, Tp Hồ Chí Minh",Đã bàn giao,"15,29 triệu/m²",,,3,34 m²,,520000000.0,,1,,,1 phòng,1 phòng,,,,,,,,,
88391902,Căn hộ/Chung cư,,Xã Phước Kiển,Huyện Nhà Bè,Tp Hồ Chí Minh,"26 Lê Văn Lương , xã Phước Kiển, huyện Nhà Bè, TP. Hồ Chí Minh, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Đã bàn giao,"37,07 triệu/m²",,,Đang chờ sổ,58 m²,,2150000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
74923090,Căn hộ/Chung cư,5,Phường An Lạc,Quận Bình Tân,Tp Hồ Chí Minh,"Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Chưa bàn giao,"35,33 triệu/m²",Bắc,Nam,Giấy tờ khác,75 m²,AK6,2650000000.0,7,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,
88661202,Căn hộ/Chung cư,,Phường Long Thạnh Mỹ,,Tp Hồ Chí Minh,"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Tp Hồ Chí Minh",Đã bàn giao,"25,51 triệu/m²",,,Đang chờ sổ,59 m²,,1505150000.0,,1,,,2 phòng,1 phòng,,,,,,,,,
88387909,Căn hộ/Chung cư,,Phường Phú Hữu,Quận 9,Tp Hồ Chí Minh,"C003, Đỗ Xuân Hợp, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,45 triệu/m²,,,Đang chờ sổ,60 m²,,2700000000.0,,Chung cư,Nội thất đầy đủ,,2 phòng,1 phòng,,,,,,,,,
88616578,Căn hộ/Chung cư,,,,Tp Hồ Chí Minh,"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Tp Hồ Chí Minh",Chưa bàn giao,"27,85 triệu/m²",2,Nam,Đang chờ sổ,79 m²,,2200000000.0,,1,,Căn góc,3 phòng,2 phòng,,,,,,,,,
88614770,Căn hộ/Chung cư,,Phường 6,Quận 8,Tp Hồ Chí Minh,"Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"36,76 triệu/m²",,,Đang chờ sổ,68 m²,,2500000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88551758,Căn hộ/Chung cư,,Phường Hòa Thạnh,Quận Tân Phú,Tp Hồ Chí Minh,"Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"33,33 triệu/m²",,,Đang chờ sổ,63 m²,,2100000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
87916922,Căn hộ/Chung cư,111,Phường Tây Thạnh,Quận Tân Phú,Tp Hồ Chí Minh,"f111, Đường C2, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"32,5 triệu/m²",,Đông,Đã có sổ,72 m²,F,2340000000.0,1,Chung cư,Nội thất đầy đủ,,2 phòng,2 phòng,,,,,,,,,
88662985,Căn hộ/Chung cư,,Phường Bến Nghé,Quận 1,Tp Hồ Chí Minh,"đường Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",Đã bàn giao,125 triệu/m²,,,,68 m²,,8500000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
88645790,Căn hộ/Chung cư,,Phường Tân Thới Nhất,Quận 12,Tp Hồ Chí Minh,"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Chưa bàn giao,"30,14 triệu/m²",Nam,,Đang chờ sổ,69 m²,A,2080000000.0,8,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,
88314155,Căn hộ/Chung cư,,Phường Thủ Thiêm,Quận 2,Tp Hồ Chí Minh,"Đường Mai Chí Thọ, Phường Thủ Thiêm, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,"118,11 triệu/m²",Đông Bắc,Tây Nam,Đang chờ sổ,127 m²,,15000000000.0,,Chung cư,Hoàn thiện cơ bản,Căn góc,3 phòng,2 phòng,,,,,,,,,
85806764,Căn hộ/Chung cư,,Phường Phú Mỹ,Quận 7,Tp Hồ Chí Minh,"2, Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"31,25 triệu/m²",4,Nam,Đã có sổ,80 m²,A,2500000000.0,10,1,2,,2 phòng,2 phòng,,,,,,,,,
88967905,Căn hộ/Chung cư,,Phường Tân Thành,Quận Tân Phú,Tp Hồ Chí Minh,"659 Âu Cơ, phường Tân Thành, quận Tân Phú, Tp. HCM., Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",Đã bàn giao,"32,69 triệu/m²",,,Đã có sổ,78 m²,B,2550000000.0,14,1,,,3 phòng,2 phòng,,,,,,,,,
88820384,Căn hộ/Chung cư,,Phường Trường Thọ,Quận Thủ Đức,Tp Hồ Chí Minh,"30, 30 Đường 3, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"33,8 triệu/m²",,,,71 m²,,2400000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
88820384,Căn hộ/Chung cư,,Phường Trường Thọ,Quận Thủ Đức,Tp Hồ Chí Minh,"30, 30 Đường 3, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Đã bàn giao,"33,8 triệu/m²",,,,71 m²,,2400000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
80002002,Căn hộ/Chung cư,,Phường Phước Long A,Quận 9,Tp Hồ Chí Minh,"số 32, số 32 đường Thủy Lợi, Phường Phước Long A, Quận 9, Tp Hồ Chí Minh",Đã bàn giao,"35,71 triệu/m²",,,,70 m²,,2500000000.0,,Chung cư,,,2 phòng,2 phòng,,,,,,,,,
88709801,Căn hộ/Chung cư,,Phường 6,Quận 8,Tp Hồ Chí Minh,"Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",Đã bàn giao,"36,09 triệu/m²",,,Đang chờ sổ,46 m²,,1660000000.0,,Officetel,,,1 phòng,1 phòng,,,,,,,,,
88508017,Căn hộ/Chung cư,,Phường Tân Hưng,Quận 7,Tp Hồ Chí Minh,"Đường 17, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Đã bàn giao,"26,17 triệu/m²",,,Đang chờ sổ,128 m²,B,3350000000.0,,1,2,,3 phòng,2 phòng,,,,,,,,,
88528639,Căn hộ/Chung cư,,Phường 26,Quận Bình Thạnh,Tp Hồ Chí Minh,"Số 207, Số 207 Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",Đã bàn giao,50 triệu/m²,,,,38 m²,,1900000000.0,,1,,,1 phòng,1 phòng,,,,,,,,,
88769723,Căn hộ/Chung cư,,Xã Phong Phú,Huyện Bình Chánh,Tp Hồ Chí Minh,"Khu dân cư Greenlife - 13C, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",Đã bàn giao,"24,44 triệu/m²",Đông Nam,Tây Nam,Đã có sổ,90 m²,,2200000000.0,,Chung cư,Nội thất đầy đủ,Căn góc,3 phòng,2 phòng,,,,,,,,,
88464343,Căn hộ/Chung cư,,Phường Cát Lái,Quận 2,Tp Hồ Chí Minh,"Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Tp Hồ Chí Minh",Đã bàn giao,"29,32 triệu/m²",,Đông Nam,Đang chờ sổ,59 m²,,1730000000.0,,Chung cư,Hoàn thiện cơ bản,,2 phòng,2 phòng,,,,,,,,,
80666711,Căn hộ/Chung cư,,Phường Phú Mỹ,,,"Đường Hoàng Quốc Việt, Phường Phú Mỹ, ",Đã bàn giao,"37,1 triệu/m²",,,Đang chờ sổ,62 m²,,2300000000.0,,1,,,2 phòng,2 phòng,,,,,,,,,
88436769,Căn hộ/Chung cư,,Phường An Lạc,,,"Đường Võ Văn Kiệt, Phường An Lạc, ",Đã bàn giao,"39,29 triệu/m²",,,Đang chờ sổ,56 m²,,2200000000.0,,1,Nội thất cao cấp,,2 phòng,1 phòng,,,,,,,,,
